HAVG,AAVG,HSLG,ASLG,HOBP,AOBP,HRBIP,ARBIP,HOAVG,AOAVG,HOOBP,AOOBP,HWHIP,AWHIP,HERA,AERA,HQSP,AQSP,HPhyta,APhyta,HRank,HWP,AWP,HOPS,AOPS,HGPA,AGPA,HERA * ARBIP,AERA * HRBIP,HWHIP * AGPA / 9,AWHIP * HGPA / 9,(HPhyta + HWP)/2,(APhyta + AWP)/2,HHitter,AHitter,HPitcher,APitcher,HResult
0.2835,0.3015,0.4234,0.4991,0.3778,0.3813,3.7226,4.9416,0.2635,0.2824,0.3655,0.3481,1.5486,1.4343,5.0,4.4104,0.6786,0.6786,0.4371958631389855,0.5747715697961329,0.4613,0.4613,0.5415,0.8012,0.8804,0.27586,0.277435,24.708000000000002,16.41815504,0.04773731566666666,0.043962888666666665,0.4492479315694927,0.5581357848980664,4.8073,6.1235,7.8562,7.1538,win
0.2603,0.2721,0.4104,0.4034,0.3394,0.3471,3.1556,3.8467,0.224,0.2524,0.309,0.3176,1.2346,1.3469,2.4923,3.6367,0.8,0.7037,0.43734757531660745,0.4647443437737088,0.453,0.453,0.4781,0.7498,0.7505,0.25533,0.258795,9.58713041,11.47597052,0.035500923,0.038211552999999995,0.44517378765830373,0.4714221718868544,4.1657,4.8693,5.0599,6.257299999999999,win
0.295,0.2711,0.4304,0.4081,0.3751,0.3374,3.6423,2.8686,0.2521,0.2683,0.2969,0.381,1.1968,1.6569,3.3989,5.0272,0.6429,0.6452,0.5219501005029816,0.4518732387371387,0.5,0.5,0.4631,0.8055,0.7455,0.276395,0.25943,9.75008454,18.31057056,0.03449842488888889,0.050884319500000004,0.5109750502514908,0.4574866193685694,4.7428,3.8851999999999998,5.7876,7.978599999999999,lose
0.3034,0.2867,0.5,0.4295,0.3819,0.3658,5.2464,3.854,0.2292,0.3416,0.3084,0.375,1.2222,1.6788,1.3333,5.0363,0.9286,0.6154,0.5685311149787545,0.384335966900424,0.5351,0.5351,0.4272,0.8819,0.7953,0.296855,0.28961000000000003,5.1385382,26.42244432,0.039329038000000004,0.05537335266666667,0.5518155574893773,0.40576798345021203,6.4317,4.936,4.0217,8.047099999999999,win
0.2936,0.2921,0.4643,0.4723,0.3747,0.3731,5.0368,4.6087,0.2699,0.2635,0.3389,0.3297,1.321,1.3366,3.6525,4.0447,0.8519,0.7333,0.6024963805970914,0.48723450417262754,0.5571,0.5571,0.4638,0.839,0.8453999999999999,0.28469,0.28397,16.83327675,20.37234496,0.041680485555555556,0.042279628222222226,0.5797981902985457,0.4755172520863138,6.1694,5.7462,6.4342,6.7078,lose
0.2708,0.2582,0.4045,0.4127,0.3372,0.3336,3.0797,3.4338,0.2828,0.2774,0.3193,0.3373,1.2349,1.4103,3.7264,4.3846,0.6522,0.7778,0.45716152593533715,0.4393039514150917,0.4677,0.4677,0.4538,0.7417,0.7463,0.252865,0.251245,12.79571232,13.50325262,0.03447360561111111,0.03962394550000001,0.4624307629676686,0.44655197570754585,4.0922,4.4383,6.215599999999999,7.1874,win
0.2777,0.303,0.419,0.4984,0.3542,0.3876,3.4203,4.0719,0.2662,0.2744,0.3678,0.3345,1.5047,1.4039,5.4673,5.0542,0.7097,0.6471,0.4637139119574251,0.5687914170175881,0.4772,0.4772,0.5356,0.7732,0.886,0.26414,0.27917,22.262298870000002,17.28688026,0.046674122111111105,0.041202905111111104,0.47045695597871257,0.5521957085087941,4.4712,5.2609,8.3157,7.7141,win
0.2908,0.2845,0.46,0.4253,0.373,0.3791,5.3942,3.7826,0.2459,0.303,0.3421,0.3798,1.4201,1.6307,4.4734,6.9617,0.7037,0.6667,0.6008310420263586,0.4441180737804512,0.5564,0.5564,0.462,0.833,0.8044,0.28285,0.285595,16.92108284,37.55280214,0.045063717722222216,0.05124927722222222,0.5786155210131794,0.45305903689022564,6.518,4.8715,7.1852,9.941900000000002,win
0.2842,0.2985,0.4528,0.4441,0.3612,0.3805,3.6232,4.7826,0.271,0.2168,0.3409,0.3444,1.4277,1.4262,4.422,3.6885,0.6552,0.7857,0.38427468756187066,0.5175329605635307,0.4272,0.4272,0.4994,0.8140000000000001,0.8246,0.27574,0.28442500000000004,21.1486572,13.3641732,0.045119285833333335,0.04369559866666666,0.40573734378093534,0.5084664802817653,4.7214,5.9057,7.1168,6.4616,lose
0.3017,0.2957,0.499,0.4691,0.3824,0.3758,4.8571,4.1667,0.3358,0.2463,0.381,0.2998,1.732,1.1792,7.2371,2.6321,0.7059,0.7647,0.5610067404597217,0.6041305217505085,0.5277,0.5277,0.557,0.8814,0.8449,0.29683000000000004,0.29386,30.154824569999995,12.78437291,0.05655172444444445,0.038891326222222224,0.5443533702298609,0.5805652608752543,6.0402000000000005,5.3073,10.3918,5.1221000000000005,lose
0.2752,0.2845,0.4138,0.4552,0.3487,0.3627,3.8417,3.4532,0.2709,0.2951,0.327,0.387,1.386,1.7547,4.3684,5.2642,0.7143,0.6429,0.47277488987815164,0.3837946932750123,0.4778,0.4778,0.4266,0.7625,0.8179000000000001,0.260365,0.26666500000000004,15.08495888,20.22347714,0.041066410000000005,0.050762496166666664,0.4752874449390758,0.4051973466375062,4.8794,4.5556,7.066599999999999,8.3439,win
0.2912,0.2589,0.4655,0.4074,0.369,0.3377,4.8489,3.2555,0.2577,0.2678,0.3233,0.3407,1.377,1.4038,4.7213,4.2404,0.7083,0.75,0.48849579881920524,0.4371070688361415,0.4654,0.4654,0.4518,0.8345,0.7451,0.28242500000000004,0.26834,15.370192150000001,20.561275560000002,0.04105602,0.04405202388888889,0.4769478994096026,0.44445353441807073,5.974600000000001,4.2595,7.387600000000001,7.0027,lose
0.2985,0.2927,0.4376,0.4763,0.3807,0.376,4.5108,3.8058,0.2901,0.2924,0.3444,0.3224,1.5057,1.3244,5.1331,5.0569,0.6471,0.72,0.5191307025150582,0.6039680683442907,0.5012,0.5012,0.5568,0.8183,0.8523000000000001,0.280715,0.2786,19.53555198,22.810664519999996,0.04660978,0.04130877177777778,0.510165351257529,0.5803840341721453,5.627599999999999,4.9508,7.9204,7.7161,lose
0.279,0.271,0.4248,0.4031,0.3539,0.3366,3.7143,3.1367,0.2634,0.2676,0.3413,0.3523,1.4118,1.4477,5.2941,4.7051,0.6154,0.6957,0.47955738292471056,0.460276190872387,0.4785,0.4785,0.4683,0.7787,0.7397,0.265455,0.25767,16.60600347,17.47615293,0.040419834,0.04269991149999999,0.47902869146235527,0.46428809543619354,4.772,4.147399999999999,7.926,7.468400000000001,win
0.2833,0.2948,0.4229,0.4577,0.3784,0.3773,3.5071,4.8357,0.2236,0.2833,0.2873,0.3333,1.0631,1.3822,2.8835,4.8726,0.5556,0.5926,0.44175529510449324,0.6089809578022162,0.4591,0.4591,0.5817,0.8013,0.835,0.276005,0.27551000000000003,13.94374095,17.08869546,0.032543853444444444,0.04238823455555556,0.4504276475522466,0.5953404789011081,4.5916999999999994,5.9655000000000005,5.0131,7.464,win
0.2894,0.2566,0.4503,0.4039,0.3648,0.3334,4.0643,3.3623,0.2422,0.2857,0.2994,0.3391,1.1659,1.3525,3.4244,6.418,0.8387,0.697,0.4873687491745906,0.4389390527060052,0.4648,0.4648,0.4538,0.8150999999999999,0.7373,0.276735,0.262605,11.513860119999999,26.084677400000004,0.03401901883333333,0.04158712083333334,0.4760843745872953,0.4463695263530026,5.1688,4.356199999999999,5.9706,9.0923,lose
0.2615,0.2944,0.3849,0.469,0.3299,0.3762,2.5571,4.0429,0.2566,0.2261,0.2936,0.2839,1.1881,1.0408,3.8571,3.2143,0.7333,0.8333,0.45579589961788164,0.6096834395345327,0.4646,0.4646,0.5627,0.7148000000000001,0.8452,0.24468,0.265515,15.59386959,8.219286530000002,0.03505093016666667,0.028295882666666668,0.4601979498089408,0.5861917197672664,3.5334000000000003,5.1825,6.3286999999999995,5.598400000000001,lose
0.3068,0.294,0.5143,0.4461,0.3899,0.3888,4.1915,3.7234,0.2493,0.2565,0.3113,0.3623,1.2962,1.5233,3.669,4.7894,0.6129,0.6897,0.5600653804474265,0.4499639758712048,0.5271,0.5271,0.4598,0.9042,0.8349,0.30403,0.303535,13.6611546,20.074770099999995,0.04371578522222222,0.05145876655555556,0.5435826902237133,0.4548819879356024,5.4025,4.8523,6.1387,7.6212,win
0.2862,0.3097,0.4256,0.4452,0.355,0.3893,2.9504,3.7214,0.2538,0.274,0.3218,0.3531,1.3636,1.4757,3.7885,4.1538,0.6786,0.6897,0.4842729805177323,0.5117897041708873,0.4791,0.4791,0.5006,0.7806,0.8345,0.26615,0.281585,14.0985239,12.255371520000002,0.042663256222222216,0.04363972833333333,0.4816864902588662,0.5061948520854437,4.0172,4.8656,6.406300000000001,6.946300000000001,lose
0.2693,0.2892,0.4036,0.4369,0.338,0.3833,2.2128,3.6549,0.2679,0.2767,0.3783,0.3704,1.6446,1.6,4.988,5.175,0.6563,0.7941,0.45272497542598683,0.44959143483909236,0.4641,0.4641,0.4596,0.7416,0.8202,0.253,0.273385,18.2306412,11.45124,0.049956552333333334,0.04497777777777778,0.4584124877129934,0.4545957174195462,3.2237,4.7643,7.9351,8.2162,lose
0.3078,0.294,0.5087,0.4835,0.3849,0.3752,4.3592,3.9504,0.2885,0.2784,0.3552,0.3578,1.4767,1.4384,4.6751,5.1781,0.6552,0.875,0.5603564304801796,0.4803361061737443,0.5277,0.5277,0.4641,0.8936000000000001,0.8587,0.30038000000000004,0.29601500000000003,18.46851504,22.57237352,0.04856948338888889,0.04800739911111111,0.5440282152400897,0.47221805308687215,5.560600000000001,5.1030999999999995,7.450699999999999,8.127699999999999,win
0.277,0.2928,0.4012,0.4651,0.3491,0.374,3.3521,5.2553,0.3132,0.2695,0.3831,0.3404,1.7302,1.3325,6.4286,3.7005,0.8077,0.8571,0.4836531222514331,0.6120209839265199,0.4785,0.4785,0.565,0.7503,0.8391,0.25739500000000004,0.2686,33.78422158,12.40444605,0.05163685777777778,0.03810875972222223,0.4810765611257165,0.58851049196326,4.3794,6.3872,9.6628,6.5,lose
0.2995,0.279,0.4672,0.4356,0.3833,0.3575,4.6241,3.8071,0.2617,0.3366,0.2985,0.3699,1.2032,1.6351,3.8503,4.8626,0.6207,0.6429,0.6006928212514089,0.3787514191591744,0.5724,0.5724,0.4209,0.8505,0.7930999999999999,0.289285,0.277675,14.65847713,22.48514866,0.037122062222222224,0.05255665594444445,0.5865464106257045,0.3998257095795872,5.774100000000001,4.8792,6.2344,7.8471,win
0.2598,0.3087,0.4082,0.4464,0.3397,0.3881,3.2446,3.9007,0.2264,0.2928,0.3112,0.3545,1.2435,1.5595,2.5093,5.3571,0.8065,0.6316,0.44767378737097085,0.5123551488830231,0.4627,0.4627,0.5012,0.7479,0.8345,0.254915,0.276695,9.78802651,17.38164666,0.038230025833333334,0.04417110472222222,0.4551868936854854,0.5067775744415115,4.2523,5.0439,5.0969,8.195500000000001,win
0.2632,0.2956,0.3874,0.4896,0.3277,0.3787,2.2042,3.8239,0.2779,0.3144,0.3131,0.3695,1.2028,1.6463,3.5461,5.2683,0.6667,0.569,0.4510324313392954,0.4781818689075779,0.4636,0.4636,0.4623,0.7151000000000001,0.8683,0.244315,0.267265,13.55993179,11.61238686,0.03571848244444445,0.04469064272222222,0.4573162156696477,0.47024093445378895,3.1825,4.9878,6.0066,8.1675,win
0.305,0.3035,0.506,0.4748,0.3846,0.388,4.7413,4.5634,0.2373,0.2516,0.3023,0.3168,1.1939,1.2911,1.3776,3.5316,0.9333,0.7083,0.5619292098979928,0.6006928212514089,0.5282,0.5282,0.5729,0.8906000000000001,0.8628,0.29957,0.30110000000000003,6.28653984,16.74437508,0.03994258777777778,0.042974980777777776,0.5450646049489964,0.5867964106257044,5.9369,5.729699999999999,4.0443999999999996,6.0994,lose
0.2752,0.2949,0.4155,0.468,0.3495,0.3763,3.8531,5.2676,0.2682,0.2374,0.3674,0.3314,1.5089,1.3621,5.2722,4.2117,0.7188,0.7143,0.4792424138273366,0.6153609682530445,0.4779,0.4779,0.5683,0.7649999999999999,0.8443,0.26115,0.27321,27.771840719999997,16.228101270000003,0.04580517433333334,0.039523601666666665,0.4785712069136683,0.5918304841265223,4.8933,6.4068,8.1355,6.8569,win
0.2571,0.2977,0.409,0.4374,0.3359,0.381,3.55,4.4155,0.2771,0.2575,0.3496,0.3022,1.497,1.2285,4.8195,3.7487,0.5333,0.6207,0.4484644708928169,0.5117443126830373,0.4634,0.4634,0.5006,0.7448999999999999,0.8184,0.253405,0.2737,21.280502249999998,13.307884999999999,0.04552543333333334,0.0345897825,0.45593223544640843,0.5061721563415187,4.552,5.5316,7.4765,6.1576,lose
0.3018,0.2612,0.4434,0.4217,0.3855,0.3412,4.2168,3.3546,0.2492,0.2596,0.3315,0.3706,1.4191,1.6639,4.4813,6.0126,0.75,0.7838,0.5127871164871409,0.44773335363212047,0.5017,0.5017,0.4628,0.8289,0.7629,0.28432500000000005,0.26439,15.03296898,25.35393168,0.041688427666666666,0.05256537416666667,0.5072435582435705,0.45526667681606026,5.3475,4.3787,7.2311,9.090499999999999,win
0.2876,0.2878,0.4697,0.4437,0.364,0.3649,4.2587,3.7183,0.2785,0.3178,0.3718,0.4054,1.6055,1.8,5.8624,6.8211,0.7,0.5926,0.47652046201337706,0.380975202888859,0.4608,0.4608,0.422,0.8337,0.8086,0.281225,0.28163000000000005,21.798161920000002,29.04901857,0.050239662777777784,0.056245,0.4686602310066885,0.4014876014444295,5.380000000000001,4.8147,8.8182,9.936900000000001,win
0.2635,0.2896,0.4072,0.4672,0.3404,0.3799,2.5563,4.0629,0.2893,0.2734,0.4379,0.3345,1.8587,1.4541,6.75,5.7857,0.5625,0.52,0.4421190659923909,0.6011856394772725,0.4573,0.4573,0.5734,0.7476,0.8471,0.25498,0.272755,27.424575,14.78998491,0.05632996872222223,0.04119626866666667,0.4497095329961954,0.5872928197386362,3.5674,5.1996,9.8984,8.3677,lose
0.294,0.2817,0.4661,0.4251,0.3751,0.3572,5.2517,3.8951,0.2477,0.295,0.2996,0.3863,1.1805,1.7599,2.7959,5.4164,0.7222,0.6207,0.6142449670759779,0.3799419300178266,0.5672,0.5672,0.4209,0.8412,0.7823,0.28532,0.27726500000000004,10.89031009,28.445307879999998,0.03636792583333334,0.05579274088888889,0.590722483537989,0.40042096500891333,6.3869,4.959099999999999,5.2459,8.4783,lose
0.2531,0.2547,0.3907,0.3747,0.3274,0.3225,3.0629,1.9091,0.2658,0.2605,0.3387,0.2983,1.3988,1.2171,4.2757,4.0836,0.7308,0.7097,0.4412230317296331,0.4532756233587552,0.4567,0.4567,0.4642,0.7181,0.6972,0.24500500000000003,0.24280000000000002,8.16273887,12.507658439999998,0.03773651555555556,0.033132842833333336,0.4489615158648166,0.4587378116793776,4.0341,2.8609999999999998,7.0098,6.5691999999999995,lose
